gameId,game_date,homeTeamId,awayTeamId,homeTeam,awayTeam,home_team_name,away_team_name,homeScore,awayScore,actual_margin,he_pred_margin,he_pred_sigma,he_home_win_prob,torvik_pred_margin,torvik_pred_sigma,torvik_home_win_prob,book_spread
1690,,352,7,Wichita State,Alcorn State,Wichita St.,Alcorn St.,78.0,54.0,24.0,17.651228,13.357404,0.9522903,20.786364,12.267164,0.9549121762883369,-24.5
1656,,163,149,Memphis,Louisiana Tech,Memphis,Louisiana Tech,81.0,71.0,10.0,8.709499,12.207175,0.7997053,9.193974,9.50859,0.8332060940903329,-11.5
1651,,125,157,Iowa State,Marquette,Iowa St.,Marquette,81.0,70.0,11.0,7.4279046,11.282606,0.7377961,7.801763,11.466535,0.7518725514930003,-5.5
1700,,207,280,Northern Colorado,St. Thomas-Minnesota,Northern Colorado,St. Thomas,75.0,87.0,-12.0,1.1606345,11.396088,0.6286817,0.90608907,9.94668,0.5362912954074064,-4.5
1699,,130,117,Kansas City,Idaho,UMKC,Idaho,77.0,82.0,-5.0,0.97884506,13.039321,0.5120329,1.4280385,8.108941,0.5698949196012402,-4.5
1698,,222,206,Oral Roberts,Northern Arizona,Oral Roberts,Northern Arizona,83.0,76.0,7.0,-1.8848253,11.576697,0.42405713,2.7448237,11.669399,0.5929792671301741,-4.5
1697,,269,116,South Dakota,Idaho State,South Dakota,Idaho St.,94.0,80.0,14.0,2.3696475,7.081006,0.2979889,4.0406365,8.505951,0.6826194902228863,-3.5
1696,,221,180,Omaha,Montana State,Nebraska Omaha,Montana St.,65.0,76.0,-11.0,-7.222702,10.836332,0.24445485,-3.4138966,11.323691,0.3815232409686042,4.5
1695,,144,43,Little Rock,Central Arkansas,Little Rock,Central Arkansas,63.0,57.0,6.0,4.760257,13.374987,0.6348331,6.882679,9.81165,0.7584983256034595,-9.5
1694,,315,209,UIC,Northern Iowa,Illinois Chicago,Northern Iowa,56.0,83.0,-27.0,2.5273643,11.3564005,0.608895,2.3832033,10.365186,0.5909245203193333,1.5
1693,,304,218,Tulsa,Oklahoma State,Tulsa,Oklahoma St.,55.0,76.0,-21.0,-7.268358,10.389818,0.38077095,-3.987017,10.003399,0.34510642624205445,5.5
1702,,263,186,Seton Hall,NJIT,Seton Hall,NJIT,67.0,56.0,11.0,12.567849,11.228312,0.8346264,14.179577,8.962489,0.9431869133645998,-17.5
1701,,173,169,Minnesota,Michigan State,Minnesota,Michigan St.,72.0,90.0,-18.0,-1.7048765,11.261062,0.46470565,-4.959286,10.323907,0.315482471357163,4.5
1649,,61,131,Creighton,Kansas,Creighton,Kansas,76.0,63.0,13.0,-0.41644967,12.177382,0.5705721,-1.0153091,11.576053,0.46505449461268084,3.5
1709,,179,270,Montana,South Dakota State,Montana,South Dakota St.,71.0,67.0,4.0,-0.38659346,12.990058,0.6194569,-0.32984304,9.923412,0.4867420497850963,-0.5
1711,,80,201,Eastern Washington,North Dakota,Eastern Washington,North Dakota,87.0,81.0,6.0,13.058302,9.927696,0.8883663,4.1780276,8.837574,0.6818068373372383,-7.5
1710,,345,202,Weber State,North Dakota State,Weber St.,North Dakota St.,73.0,77.0,-4.0,4.6156416,11.944638,0.6087164,4.2261124,10.111196,0.6620131636881071,-4.5
1703,,192,1,New Mexico State,Abilene Christian,New Mexico St.,Abilene Christian,70.0,78.0,-8.0,2.9128404,10.143955,0.6001327,3.8358395,8.836868,0.6678820263133697,-2.5
1705,,329,358,Utah State,Wyoming,Utah St.,Wyoming,70.0,67.0,3.0,17.666128,13.229097,0.9152022,16.19135,10.9143915,0.9310273943572323,-18.5
1706,,191,260,New Mexico,San José State,New Mexico,San Jose St.,83.0,77.0,6.0,13.798303,11.224389,0.8670506,14.788398,11.819184,0.8945728697489774,-19.5
1707,,57,153,Colorado State,Loyola Marymount,Colorado St.,Loyola Marymount,83.0,54.0,29.0,5.4788947,10.747353,0.73536676,8.972188,9.176567,0.8358956036315413,-8.5
1708,,68,249,Denver,Sacramento State,Denver,Sacramento St.,80.0,59.0,21.0,1.6201137,12.550967,0.6027079,0.9772582,10.1703005,0.5382752229033034,-2.5
1657,,174,229,Mississippi State,Pittsburgh,Mississippi St.,Pittsburgh,90.0,57.0,33.0,2.500462,10.557484,0.5914447,5.127042,10.70617,0.6839903671044427,-5.5
1712,,185,295,NC State,Texas,N.C. State,Texas,59.0,63.0,-4.0,-2.6757436,11.153777,0.44942233,0.9767855,10.521199,0.5369845643930794,2.5
1713,,340,336,Virginia Tech,Vanderbilt,Virginia Tech,Vanderbilt,64.0,80.0,-16.0,-1.6097255,6.9059644,0.14706509,-4.216194,11.269673,0.3541580531821349,5.5
1714,,298,65,Texas Tech,DePaul,Texas Tech,DePaul,76.0,62.0,14.0,5.6878357,11.178082,0.7287899,12.5796995,11.167037,0.8700236443289243,-13.5
1650,,72,16,Duke,Auburn,Duke,Auburn,84.0,78.0,6.0,3.0732827,12.247242,0.66155624,0.39853978,12.284554,0.5129403549300566,-3.5
1715,,262,231,Seattle U,Portland State,Seattle,Portland St.,91.0,74.0,17.0,11.282456,10.938031,0.80745095,12.021393,10.494369,0.8740008034544486,-8.5
1653,,323,223,USC,Oregon,USC,Oregon,60.0,68.0,-8.0,-9.564588,10.539067,0.18245901,-1.039287,10.342191,0.4599776508464077,6.5
1658,,92,257,Fresno State,San Diego State,Fresno St.,San Diego St.,62.0,84.0,-22.0,-4.8045783,12.350539,0.50326985,-13.570684,12.291161,0.13477462442760907,13.5
1721,,267,256,South Carolina State,Samford,South Carolina St.,Samford,81.0,88.0,-7.0,-3.000412,12.154127,0.36858717,-5.2682333,10.820039,0.3131660209927526,10.5
1722,,199,239,North Carolina Central,Radford,North Carolina Central,Radford,67.0,70.0,-3.0,-5.3021955,11.998563,0.26819447,-2.5423234,8.950348,0.38818701990635035,2.5
1724,,147,159,Longwood,Maryland Eastern Shore,Longwood,Maryland Eastern Shore,80.0,76.0,4.0,17.867533,11.51467,0.9530905,17.168573,10.6986885,0.9457240640559061,-20.5
1725,,214,357,Oakland,Wright State,Oakland,Wright St.,66.0,64.0,2.0,-3.8662271,11.673007,0.47992396,0.41818658,9.328769,0.517877649332809,-1.5
1727,,326,282,UT Rio Grande Valley,Stephen F. Austin,UT Rio Grande Valley,Stephen F. Austin,68.0,65.0,3.0,13.912641,13.739885,0.7573471,6.668706,9.246782,0.76460433090161,-5.5
1728,,195,246,Nicholls,SE Louisiana,Nicholls St.,Southeastern Louisiana,67.0,64.0,3.0,-0.29664338,12.414048,0.48055938,1.7730149,9.480316,0.5741777810043416,-2.5
1730,,335,70,Valparaiso,Drake,Valparaiso,Drake,60.0,66.0,-6.0,-10.777158,9.013717,0.21664652,-7.8948565,9.621147,0.2059446913835663,9.5
1731,,13,126,Arkansas State,Jackson State,Arkansas St.,Jackson St.,66.0,64.0,2.0,16.639664,13.148301,0.91264266,17.627052,10.694273,0.9503513972530857,-16.5
1732,,294,139,Texas A&M-Corpus Christi,Lamar,Texas A&M Corpus Chris,Lamar,61.0,65.0,-4.0,11.987077,10.825017,0.86458594,6.6502934,9.031067,0.7692501230464208,-8.5
1733,,112,76,Houston Christian,East Texas A&M,Houston Christian,Texas A&M Commerce,83.0,79.0,4.0,0.9754356,11.2826185,0.40207785,3.159396,10.448152,0.6188218579082889,-3.5
1734,,172,53,Milwaukee,Cleveland State,Milwaukee,Cleveland St.,79.0,67.0,12.0,13.588875,10.896049,0.89857584,10.613385,9.659641,0.864058155652998,-7.5
1735,,287,359,TCU,Xavier,TCU,Xavier,76.0,72.0,4.0,1.4553915,10.250555,0.58991593,4.9555135,10.245493,0.6856925983315987,-1.5
1729,,120,211,Incarnate Word,Northwestern State,Incarnate Word,Northwestern St.,70.0,72.0,-2.0,0.82662517,10.742584,0.56856614,5.769521,10.127185,0.7155615509715739,-5.5
1736,,307,35,UC Davis,Cal Poly,UC Davis,Cal Poly,77.0,66.0,11.0,-0.9761162,11.364563,0.45903742,4.140214,9.885166,0.6623301681140841,-2.5
1740,,308,36,UC Irvine,Cal State Bakersfield,UC Irvine,Cal St. Bakersfield,82.0,66.0,16.0,17.895058,10.71363,0.9511486,15.282944,9.835305,0.9398941973091234,-15.5
1737,,259,252,San Francisco,Saint Louis,San Francisco,Saint Louis,78.0,61.0,17.0,16.17189,12.5616665,0.92981,12.318663,11.6108265,0.8556467655916382,-8.5
1738,,38,309,Cal State Northridge,UC Riverside,Cal St. Northridge,UC Riverside,64.0,68.0,-4.0,10.368825,11.832462,0.68203515,3.15932,8.782434,0.6404761070804721,-4.5
1739,,311,310,UC Santa Barbara,UC San Diego,UC Santa Barbara,UC San Diego,76.0,84.0,-8.0,2.6801195,6.328307,0.26111802,2.9477682,10.419979,0.611371643123205,-2.5
1741,,37,145,Cal State Fullerton,Long Beach State,Cal St. Fullerton,Long Beach St.,56.0,73.0,-17.0,6.9248757,11.504408,0.69957054,3.6866198,9.786571,0.6468024301950949,-6.5
1757,,156,183,Marist,Mount St. Mary's,Marist,Mount St. Mary's,53.0,50.0,3.0,7.5543537,11.08563,0.7637359,7.0446424,10.156558,0.7560351259092042,-5.5
1755,,347,97,West Virginia,Georgetown,West Virginia,Georgetown,73.0,60.0,13.0,4.224553,13.458966,0.6146578,4.770389,9.633519,0.6897657697101505,-8.5
1760,,100,133,Georgia State,Kennesaw State,Georgia St.,Kennesaw St.,77.0,81.0,-4.0,6.1519895,12.04776,0.6731322,3.1203597,9.466809,0.6291528574548542,-2.5
1759,,42,166,Canisius,Merrimack,Canisius,Merrimack,52.0,60.0,-8.0,-4.1032524,12.441203,0.31570226,-5.4945006,10.087643,0.2929880606895763,6.5
1758,,243,238,Rider,Quinnipiac,Rider,Quinnipiac,67.0,72.0,-5.0,2.140407,10.313625,0.5992176,0.8360624,8.966617,0.5371442159087388,-1.5
1756,,250,123,Sacred Heart,Iona,Sacred Heart,Iona,83.0,59.0,24.0,8.165524,11.063975,0.61622655,1.4835614,10.413271,0.5566449568685375,1.5
1749,,254,155,Saint Peter's,Manhattan,Saint Peter's,Manhattan,67.0,70.0,-3.0,10.811592,11.770077,0.8495394,8.427478,9.058433,0.8239040580103489,-8.5
1752,,134,230,Kent State,Portland,Kent St.,Portland,76.0,57.0,19.0,12.070239,14.558092,0.8354672,12.106238,10.581264,0.873713140078735,-13.5
1753,,63,47,Davidson,Charleston Southern,Davidson,Charleston Southern,73.0,72.0,1.0,13.586248,10.712069,0.92799354,11.180193,9.707715,0.8752739457079887,-14.5
1754,,121,167,Indiana,Miami (OH),Indiana,Miami OH,76.0,57.0,19.0,10.906476,12.479713,0.83346695,16.535263,11.732756,0.9206304227359007,-18.5
1761,,305,232,UAB,Prairie View A&M,UAB,Prairie View A&M,95.0,66.0,29.0,12.621622,9.387177,0.8319169,24.950502,12.792203,0.974438521862766,-25.5
1763,,109,204,High Point,North Texas,High Point,North Texas,76.0,71.0,5.0,-2.2253327,10.637863,0.5378287,-2.0037768,8.433575,0.4060975416341288,-0.5
1742,,212,118,Northwestern,Illinois,Northwestern,Illinois,70.0,66.0,4.0,-1.3416692,11.179642,0.5003983,0.2628603,11.38909,0.5092067741751096,3.5
1848,,81,356,Elon,Wofford,Elon,Wofford,79.0,56.0,23.0,8.473357,13.044317,0.67742646,2.3256083,8.869419,0.6034183924914069,-2.5
1847,,137,251,La Salle,Saint Joseph's,Saint Joseph's,La Salle,68.0,82.0,-14.0,2.049006,11.092898,0.651479,6.276464,10.522865,0.7245658780783759,7.5
1856,,270,80,South Dakota State,Eastern Washington,South Dakota St.,Eastern Washington,74.0,53.0,21.0,10.783078,11.679394,0.84290737,12.256024,10.399795,0.8806987770605277,-9.5
1857,,99,203,Georgia Southern,North Florida,Georgia Southern,North Florida,93.0,91.0,2.0,-5.6095076,12.87425,0.2867708,1.7760581,8.197918,0.5857584543834534,0.5
1854,,354,54,Winthrop,Coastal Carolina,Winthrop,Coastal Carolina,96.0,89.0,7.0,8.096078,11.016817,0.71845293,10.70142,10.963027,0.8355018012990272,-11.5
1855,,142,175,Liberty,Mississippi Valley State,Liberty,Mississippi Valley St.,89.0,52.0,37.0,32.258713,14.6694765,0.9964636,28.804672,13.821321,0.981423335047048,-35.5
1849,,119,225,Illinois State,Pacific,Illinois St.,Pacific,72.0,61.0,11.0,8.596089,10.705682,0.80918366,8.853148,10.151553,0.8084225286747787,-7.5
1853,,331,253,Utah,Saint Mary's,Utah,Saint Mary's,63.0,72.0,-9.0,10.165359,13.033532,0.73690766,1.9544951,10.34915,0.5748970126678578,-3.5
1852,,352,75,Wichita State,East Tennessee State,Wichita St.,East Tennessee St.,96.0,87.0,9.0,0.34513065,11.156917,0.5822982,9.061085,9.860182,0.8209410089829399,-7.5
1851,,14,43,Arkansas-Pine Bluff,Central Arkansas,Arkansas Pine Bluff,Central Arkansas,84.0,78.0,6.0,-4.496488,13.764579,0.24853347,-3.808104,10.759342,0.3616939289861133,5.5
1850,,261,92,Santa Clara,Fresno State,Santa Clara,Fresno St.,81.0,66.0,15.0,9.962239,11.902818,0.8042312,19.220968,11.713496,0.9495935077099171,-16.5
1862,,202,207,North Dakota State,Northern Colorado,North Dakota St.,Northern Colorado,82.0,70.0,12.0,-0.010807708,12.157749,0.5375936,2.745322,10.833355,0.6000257781379068,-1.5
1859,,176,122,Missouri State,Indiana State,Missouri St.,Indiana St.,77.0,80.0,-3.0,1.4207726,10.698298,0.54561055,1.6959643,11.215345,0.5600982044969334,-4.5
1860,,116,222,Idaho State,Oral Roberts,Idaho St.,Oral Roberts,71.0,55.0,16.0,15.89078,12.195877,0.90981925,2.7572477,9.901224,0.6096762918132325,-4.5
1861,,201,345,North Dakota,Weber State,North Dakota,Weber St.,80.0,75.0,5.0,-0.46751195,10.76164,0.55450773,-2.8701415,10.681647,0.39408089044551126,2.5
1863,,35,38,Cal Poly,Cal State Northridge,Cal Poly,Cal St. Northridge,91.0,102.0,-11.0,1.1722605,10.648479,0.6792181,3.1988971,11.444641,0.6100734523086806,2.5
1864,,309,37,UC Riverside,Cal State Fullerton,UC Riverside,Cal St. Fullerton,75.0,68.0,7.0,11.987706,11.420067,0.8746407,10.966944,9.785965,0.868788144272843,-10.5
1865,,307,311,UC Davis,UC Santa Barbara,UC Davis,UC Santa Barbara,71.0,60.0,11.0,-12.162364,12.144084,0.19459464,-1.9639761,9.818999,0.42073326596911265,2.5
1866,,56,57,Colorado,Colorado State,Colorado,Colorado St.,72.0,55.0,17.0,2.541057,11.708322,0.5696933,-0.7166237,10.714663,0.473337611128621,-2.5
1769,,217,7,Oklahoma,Alcorn State,Oklahoma,Alcorn St.,94.0,78.0,16.0,25.088654,13.717847,0.9791404,24.783983,12.137926,0.9794174509824438,-31.5
1770,,220,366,Ole Miss,Lindenwood,Mississippi,Lindenwood,86.0,53.0,33.0,18.333374,13.083324,0.91430336,25.545427,12.623097,0.9784997537839704,-30.5
1867,,329,330,Utah State,Utah Tech,Utah St.,Utah Tech,92.0,62.0,30.0,24.729795,11.978539,0.9660521,23.43407,11.890594,0.975627053096522,-24.5
1869,,153,189,Loyola Marymount,Nevada,Loyola Marymount,Nevada,68.0,64.0,4.0,-11.101562,11.456609,0.22372365,-6.491614,10.410544,0.2664578192308119,7.5
1870,,180,130,Montana State,Kansas City,Montana St.,UMKC,74.0,62.0,12.0,15.615601,12.684647,0.8527432,6.809679,9.628726,0.7602867601685155,-7.5
1868,,191,192,New Mexico,New Mexico State,New Mexico,New Mexico St.,83.0,89.0,-6.0,14.90299,9.783518,0.8379153,14.920558,12.20672,0.8892073126605824,-20.5
1764,,102,135,Gonzaga,Kentucky,Kentucky,Gonzaga,89.0,90.0,-1.0,2.8700542,11.479767,0.62263644,-3.4532194,13.2928705,0.3975168114339695,-6.5
1771,,257,258,San Diego State,San Diego,San Diego St.,San Diego,74.0,57.0,17.0,22.174429,12.818225,0.9081276,17.00961,10.287603,0.9508761119196523,-24.5
1871,,310,36,UC San Diego,Cal State Bakersfield,UC San Diego,Cal St. Bakersfield,81.0,60.0,21.0,16.051247,10.707534,0.9078036,13.723059,11.054081,0.8927797396176573,-10.5
1916,,333,227,VCU,Pennsylvania,VCU,Penn,66.0,47.0,19.0,16.13983,12.389971,0.9111897,20.118883,10.312873,0.974462644103472,-23.5
1915,,267,47,South Carolina State,Charleston Southern,South Carolina St.,Charleston Southern,82.0,63.0,19.0,1.5924059,10.051506,0.5808575,2.9426951,8.339122,0.6379101614248055,-1.5
1913,,196,110,Norfolk State,Hofstra,Norfolk St.,Hofstra,67.0,80.0,-13.0,5.1234183,10.422914,0.7439736,-1.7570332,7.380769,0.4059189854843532,-4.5
1917,,20,1,Baylor,Abilene Christian,Baylor,Abilene Christian,88.0,57.0,31.0,22.697319,12.411778,0.9364662,18.102749,11.714291,0.9388699127825082,-24.5
1930,,185,59,NC State,Coppin State,N.C. State,Coppin St.,66.0,56.0,10.0,26.855038,13.0645075,0.9842339,25.153416,12.301525,0.9795597357076172,-32.5
1920,,72,120,Duke,Incarnate Word,Duke,Incarnate Word,72.0,46.0,26.0,26.817123,14.260336,0.9704066,26.756248,14.010384,0.9719169199361094,-34.5
1932,,86,127,Florida Atlantic,Jacksonville,Florida Atlantic,Jacksonville,85.0,63.0,22.0,6.2390223,11.159893,0.74113476,11.257869,10.992992,0.8471048167556376,-12.5
1933,,63,48,Davidson,Charlotte,Davidson,Charlotte,75.0,71.0,4.0,15.033503,10.1997175,0.9285306,6.837774,7.9453244,0.8052717701241756,-7.5
1934,,234,178,Princeton,Monmouth,Princeton,Monmouth,71.0,67.0,4.0,15.147111,11.074246,0.93128186,14.522526,11.287317,0.9008872115903388,-13.5
1935,,245,226,Rutgers,Penn State,Rutgers,Penn St.,80.0,76.0,4.0,-1.8686401,10.519756,0.5697784,2.4253576,10.593111,0.5905484879077387,-2.5
1937,,30,240,Brown,Rhode Island,Brown,Rhode Island,84.0,80.0,4.0,-2.6314788,12.1035,0.49026668,0.60409963,9.457851,0.525464253464701,3.5
1938,,359,182,Xavier,Morgan State,Xavier,Morgan St.,119.0,58.0,61.0,19.579956,12.018271,0.95868427,22.835674,12.587753,0.9651702481000566,-28.5
1940,,347,199,West Virginia,North Carolina Central,West Virginia,North Carolina Central,79.0,45.0,34.0,19.209177,12.738983,0.944535,20.420446,12.088755,0.9544104144959633,-23.5
1941,,286,306,Syracuse,UAlbany,Syracuse,Albany,102.0,85.0,17.0,9.762929,9.8314085,0.89340717,14.119565,9.452437,0.9323793222410969,-12.5
1942,,251,46,Saint Joseph's,Charleston,Saint Joseph's,Charleston,75.0,78.0,-3.0,7.531767,11.168608,0.80197245,7.361231,11.401193,0.7407484145556896,-7.5
1922,,113,302,Houston,Troy,Houston,Troy,62.0,42.0,20.0,15.065387,13.392448,0.8654836,15.884593,9.95445,0.9447252217054461,-26.5
1944,,350,290,Western Kentucky,Tennessee State,Western Kentucky,Tennessee St.,84.0,60.0,24.0,7.516139,10.866282,0.67801136,14.506724,10.983433,0.9067130398806671,-14.5
1946,,269,358,South Dakota,Wyoming,South Dakota,Wyoming,82.0,81.0,1.0,-0.99275136,11.127971,0.53801167,1.6604109,9.827152,0.5670865584756983,-1.5
1948,,65,235,DePaul,Providence,DePaul,Providence,63.0,70.0,-7.0,11.307082,12.300224,0.7961112,6.0242095,10.078284,0.7249938075725835,-1.5
1947,,303,275,Tulane,Southern Miss,Tulane,Southern Miss,86.0,58.0,28.0,8.882217,10.702653,0.7818205,7.6920342,11.369153,0.7506607640503848,-5.5
1923,,118,355,Illinois,Wisconsin,Illinois,Wisconsin,86.0,80.0,6.0,11.105402,12.949369,0.8383773,8.089791,11.1646385,0.7656483735452466,-6.5
1921,,12,170,Arkansas,Michigan,Michigan,Arkansas,89.0,87.0,2.0,-2.1174755,12.676101,0.35903898,6.3091145,10.724301,0.7218347815265344,3.5
1952,,230,130,Portland,Kansas City,Portland,UMKC,64.0,69.0,-5.0,4.309629,9.663588,0.43346173,0.55676895,9.653992,0.522995214369109,-2.5
1953,,40,60,California,Cornell,California,Cornell,80.0,88.0,-8.0,4.523233,12.449332,0.62169087,7.8043156,9.914628,0.7844034528090151,-9.5
1954,,258,145,San Diego,Long Beach State,San Diego,Long Beach St.,70.0,76.0,-6.0,7.585083,10.5065565,0.75684565,3.7894235,9.517464,0.654741954404673,-3.5
1955,,343,80,Washington,Eastern Washington,Washington,Eastern Washington,87.0,69.0,18.0,6.6256275,11.546897,0.73124623,14.150174,10.300288,0.915242658559599,-12.5
1974,,105,172,Green Bay,Milwaukee,Green Bay,Milwaukee,67.0,88.0,-21.0,-10.002163,11.390598,0.21417904,-7.8463955,12.126359,0.25879886170546773,6.5
1976,,229,78,Pittsburgh,Eastern Kentucky,Pittsburgh,Eastern Kentucky,96.0,56.0,40.0,11.6953535,12.047463,0.8367524,18.658836,11.777577,0.9434336089614139,-18.5
1977,,150,327,Louisville,UTEP,Louisville,UTEP,77.0,74.0,3.0,9.740317,12.047301,0.7299249,14.890592,10.425493,0.9233953031918455,-14.5
1964,,6,325,Alabama State,UT Martin,Alabama St.,Tennessee Martin,103.0,93.0,10.0,2.9438472,11.880901,0.5339167,6.5403624,10.556421,0.7322270579307903,-4.5
1965,,357,158,Wright State,Marshall,Wright St.,Marshall,88.0,79.0,9.0,8.645965,10.450518,0.7322872,2.6720579,8.018251,0.6305260614966328,-5.5
1967,,67,186,Delaware State,NJIT,Delaware St.,NJIT,71.0,59.0,12.0,2.840063,8.293029,0.785899,4.220939,9.105293,0.6785220076443556,-4.5
1968,,73,154,Duquesne,Maine,Duquesne,Maine,56.0,61.0,-5.0,3.0077286,12.570613,0.60490626,5.627278,9.506295,0.7230589104164402,-4.5
1970,,213,62,Notre Dame,Dartmouth,Notre Dame,Dartmouth,77.0,65.0,12.0,14.726139,11.975691,0.8979328,16.298594,11.60388,0.9199270929590868,-17.5
1971,,338,84,Villanova,Fairleigh Dickinson,Villanova,Fairleigh Dickinson,86.0,72.0,14.0,22.908623,13.819941,0.9628373,25.694544,12.879513,0.9769782015624083,-28.5
1972,,279,31,St. John's,Bryant,St. John's,Bryant,99.0,77.0,22.0,16.732769,13.452453,0.90464634,19.456465,13.767123,0.9212097276687435,-21.5
1973,,237,115,Purdue Fort Wayne,IU Indianapolis,Purdue Fort Wayne,IU Indy,78.0,76.0,2.0,15.442061,12.519439,0.9192326,10.632661,10.522395,0.8438671015096803,-14.5
1975,,74,197,East Carolina,North Alabama,East Carolina,North Alabama,67.0,74.0,-7.0,2.7300692,10.900199,0.63139653,9.060349,10.927246,0.7964908467228605,-7.5
1978,,316,14,UL Monroe,Arkansas-Pine Bluff,Louisiana Monroe,Arkansas Pine Bluff,89.0,73.0,16.0,11.409994,13.701359,0.66125166,9.347039,10.856361,0.8053736700861776,-11.5
1956,,135,55,Kentucky,Colgate,Kentucky,Colgate,78.0,67.0,11.0,23.333948,13.270802,0.9683108,25.49887,13.295036,0.9724396886859835,-31.5
1980,,148,246,Louisiana,SE Louisiana,Louisiana,Southeastern Louisiana,68.0,61.0,7.0,-1.5257417,10.449357,0.41733363,3.2254543,9.645916,0.6309556558667486,-4.5
1979,,332,201,Utah Valley,North Dakota,Utah Valley,North Dakota,80.0,57.0,23.0,10.774981,10.265982,0.84883606,10.719076,10.173141,0.8539817192219952,-10.5
1981,,18,92,BYU,Fresno State,BYU,Fresno St.,95.0,67.0,28.0,15.85893,13.613009,0.91865,26.756676,12.42017,0.9843913729583564,-25.5
1957,,257,39,San Diego State,California Baptist,San Diego St.,Cal Baptist,81.0,75.0,6.0,15.976323,13.827857,0.8573232,9.879455,9.024719,0.8631782622485458,-13.5
1983,,189,270,Nevada,South Dakota State,Nevada,South Dakota St.,77.0,63.0,14.0,7.947767,11.562937,0.8337234,9.124527,9.988935,0.8195005625917396,-11.5
1988,,340,198,Virginia Tech,North Carolina A&T,Virginia Tech,North Carolina A&T,95.0,67.0,28.0,4.7297974,11.374198,0.68632054,15.696137,11.579802,0.9123669623996564,-14.5
1987,,299,41,The Citadel,Campbell,The Citadel,Campbell,58.0,86.0,-28.0,3.6051126,13.26605,0.58201873,-2.7361996,11.158828,0.4031488805475774,-0.5
1989,,339,23,Virginia,Bethune-Cookman,Virginia,Bethune Cookman,59.0,41.0,18.0,11.020202,11.809208,0.8439909,16.005493,10.817682,0.9305056668906668,-15.5
1984,,124,125,Iowa,Iowa State,Iowa,Iowa St.,80.0,89.0,-9.0,-3.5792003,12.282194,0.3625903,-5.616997,11.185935,0.3077816476873636,5.5
1991,,82,49,Evansville,Chattanooga,Evansville,Chattanooga,67.0,75.0,-8.0,1.8417164,10.490522,0.5461853,-1.4391232,9.934002,0.44240737923158546,1.5
1992,,295,192,Texas,New Mexico State,Texas,New Mexico St.,91.0,67.0,24.0,16.434534,11.061264,0.9038177,15.390177,10.642511,0.9259259677235212,-19.5
1990,,13,324,Arkansas State,UT Arlington,Arkansas St.,UT Arlington,83.0,79.0,4.0,7.491823,12.429531,0.75860685,9.655674,10.78568,0.8146681718308032,-8.5
1996,,96,15,George Washington,Army,George Washington,Army,75.0,60.0,15.0,8.345209,13.076051,0.7385698,13.145919,12.297739,0.8574585040585632,-10.5
1995,,166,27,Merrimack,Boston University,Merrimack,Boston University,64.0,61.0,3.0,2.5388532,10.4889145,0.59214336,4.277093,8.953539,0.6835676362210541,-4.5
1997,,149,99,Louisiana Tech,Georgia Southern,Louisiana Tech,Georgia Southern,77.0,63.0,14.0,13.797104,12.136117,0.8545958,11.641737,9.953952,0.8789108315073475,-11.5
1998,,328,201,UTSA,North Dakota,UTSA,North Dakota,80.0,76.0,4.0,4.8558035,10.913408,0.7256935,6.855037,9.787463,0.7581579806547003,-7.5
1999,,188,121,Nebraska,Indiana,Nebraska,Indiana,85.0,68.0,17.0,0.38238978,11.444981,0.62675333,6.200875,12.168061,0.6948350352787735,-3.5
2000,,209,221,Northern Iowa,Omaha,Northern Iowa,Nebraska Omaha,78.0,58.0,20.0,12.149819,10.461171,0.85965145,11.645056,10.198347,0.8732433032150796,-13.5
2001,,280,351,St. Thomas-Minnesota,Western Michigan,St. Thomas,Western Michigan,77.0,71.0,6.0,6.922823,10.598093,0.74736977,9.939301,10.150362,0.8362610207010659,-11.5
2002,,330,345,Utah Tech,Weber State,Utah Tech,Weber St.,71.0,73.0,-2.0,-0.4235996,11.410949,0.4928202,-5.1332607,9.454223,0.29357880948005977,3.5
2003,,56,270,Colorado,South Dakota State,Colorado,South Dakota St.,81.0,70.0,11.0,0.92223585,11.437081,0.6457182,3.8614497,9.796166,0.653275801121275,-7.5
2087,,142,198,Liberty,North Carolina A&T,Liberty,North Carolina A&T,83.0,74.0,9.0,21.705315,12.501732,0.98063844,19.127728,11.111211,0.9574181302378652,-20.5
2085,,63,69,Davidson,Detroit Mercy,Davidson,Detroit Mercy,86.0,51.0,35.0,11.277304,10.328098,0.82987756,14.295173,12.799673,0.8679684085836551,-15.5
2084,,183,152,Mount St. Mary's,Loyola Maryland,Mount St. Mary's,Loyola MD,69.0,77.0,-8.0,-0.6093526,10.422578,0.5030457,4.3168397,10.600395,0.6580818791198393,-3.5
2083,,306,71,UAlbany,Drexel,Albany,Drexel,70.0,77.0,-7.0,-0.59933615,10.91907,0.4704836,-0.9523278,9.9239435,0.4617751214410463,-2.5
2082,,92,258,Fresno State,San Diego,Fresno St.,San Diego,73.0,65.0,8.0,5.1705103,10.896343,0.73103964,3.0967515,9.572502,0.6268435594914342,-5.5
2080,,311,105,UC Santa Barbara,Green Bay,UC Santa Barbara,Green Bay,83.0,66.0,17.0,23.237778,12.822783,0.9593907,11.225073,10.918486,0.8480438179960723,-13.5
2007,,64,157,Dayton,Marquette,Dayton,Marquette,71.0,63.0,8.0,2.0763144,11.461822,0.5265781,1.0714421,10.61303,0.5402070466202312,1.5
