awayConference,awayScore,awayTeam_x,awayTeamId_x,gameId,homeConference,homeScore,homeTeam_x,homeTeamId_x,season,seasonType,startDate_x,source_key,source_asof,provider,spread,overUnder,homeMoneyline,awayMoneyline,spreadOpen,overUnderOpen,startDate_y,homeTeam_y,awayTeam_y,homeTeamId_y,awayTeamId_y,spread_sign_for_votes,action,confidence,repair_reason,majority_sign_sum,peer_same_sign_count,peer_opposite_sign_count,non_consensus_same_sign_count,non_consensus_opposite_sign_count,original_spread,repaired_spread,original_spreadOpen,repaired_spreadOpen
SoCon,83.0,Wofford,356,213521,Horizon,93.0,Northern Kentucky,210,2026,regular,2025-11-26T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-3.5,150.5,-215.0,180.0,-4.5,149.5,2025-11-26T19:00:00.000Z,Northern Kentucky,Wofford,210,356,-1.0,keep,none,,-2.0,1,0,1,0,-3.5,-3.5,-4.5,-4.5
Patriot,84.0,Navy,187,213523,Big South,51.0,Gardner-Webb,94,2026,regular,2025-11-26T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,10.5,152.5,550.0,-850.0,13.5,158.5,2025-11-26T21:00:00.000Z,Gardner-Webb,Navy,94,187,1.0,keep,none,,2.0,1,0,1,0,10.5,10.5,13.5,13.5
Patriot,84.0,Navy,187,213523,Big South,51.0,Gardner-Webb,94,2026,regular,2025-11-26T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,10.5,153.5,700.0,-1200.0,13.5,159.5,2025-11-26T21:00:00.000Z,Gardner-Webb,Navy,94,187,1.0,keep,none,,2.0,1,0,1,0,10.5,10.5,13.5,13.5
MAC,64.0,Eastern Michigan,79,213524,Big 12,56.0,Cincinnati,51,2026,regular,2025-11-27T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-22.5,145.5,-6500.0,1350.0,-23.0,146.0,2025-11-27T00:00:00.000Z,Cincinnati,Eastern Michigan,51,79,-1.0,keep,none,,-2.0,1,0,1,0,-22.5,-22.5,-23.0,-23.0
MAC,64.0,Eastern Michigan,79,213524,Big 12,56.0,Cincinnati,51,2026,regular,2025-11-27T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-22.5,145.5,-10000.0,2500.0,-22.5,145.5,2025-11-27T00:00:00.000Z,Cincinnati,Eastern Michigan,51,79,-1.0,keep,none,,-2.0,1,0,1,0,-22.5,-22.5,-22.5,-22.5
SEC,83.0,Vanderbilt,336,213525,CUSA,78.0,Western Kentucky,350,2026,regular,2025-11-26T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,17.5,169.5,1500.0,-5000.0,17.5,167.5,2025-11-26T17:00:00.000Z,Western Kentucky,Vanderbilt,350,336,1.0,keep,none,,1.0,0,0,0,0,17.5,17.5,17.5,17.5
Am. East,75.0,UMass Lowell,318,213526,NEC,64.0,Stonehill,284,2026,regular,2025-11-26T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-2.0,149.0,-140.0,120.0,-4.0,148.0,2025-11-26T17:00:00.000Z,Stonehill,UMass Lowell,284,318,,keep,none,,0.0,0,0,0,0,-2.0,-2.0,-4.0,-4.0
Am. East,75.0,UMass Lowell,318,213526,NEC,64.0,Stonehill,284,2026,regular,2025-11-26T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-2.5,148.5,-165.0,140.0,-3.5,,2025-11-26T17:00:00.000Z,Stonehill,UMass Lowell,284,318,,keep,none,,0.0,0,0,0,0,-2.5,-2.5,-3.5,-3.5
Sun Belt,58.0,Georgia State,100,213527,CUSA,77.0,New Mexico State,192,2026,regular,2025-11-26T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-12.5,137.0,-700.0,475.0,-11.0,140.5,2025-11-26T20:00:00.000Z,New Mexico State,Georgia State,192,100,-1.0,keep,none,,-2.0,1,0,1,0,-12.5,-12.5,-11.0,-11.0
Sun Belt,58.0,Georgia State,100,213527,CUSA,77.0,New Mexico State,192,2026,regular,2025-11-26T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-12.5,136.5,-800.0,500.0,-11.5,140.5,2025-11-26T20:00:00.000Z,New Mexico State,Georgia State,192,100,-1.0,keep,none,,-2.0,1,0,1,0,-12.5,-12.5,-11.5,-11.5
MAC,73.0,Buffalo,33,213528,Patriot,71.0,Bucknell,32,2026,regular,2025-11-26T18:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,4.5,146.5,175.0,-210.0,4.5,146.5,2025-11-26T18:30:00.000Z,Bucknell,Buffalo,32,33,1.0,keep,none,,2.0,1,0,1,0,4.5,4.5,4.5,4.5
MAC,73.0,Buffalo,33,213528,Patriot,71.0,Bucknell,32,2026,regular,2025-11-26T18:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,5.5,146.5,135.0,-155.0,2.5,,2025-11-26T18:30:00.000Z,Bucknell,Buffalo,32,33,1.0,keep,none,,2.0,1,0,1,0,5.5,5.5,2.5,2.5
American,66.0,South Florida,271,213529,A-10,78.0,VCU,333,2026,regular,2025-11-26T19:53:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,1.5,172.5,125.0,-145.0,2.5,171.5,2025-11-26T19:53:00.000Z,VCU,South Florida,333,271,,keep,none,,0.0,0,0,0,0,1.5,1.5,2.5,2.5
American,66.0,South Florida,271,213529,A-10,78.0,VCU,333,2026,regular,2025-11-26T19:53:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,1.5,173.5,125.0,-145.0,2.5,172.5,2025-11-26T19:53:00.000Z,VCU,South Florida,333,271,,keep,none,,0.0,0,0,0,0,1.5,1.5,2.5,2.5
OVC,64.0,Southern Indiana,365,213530,MVC,56.0,Valparaiso,335,2026,regular,2025-11-26T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-10.0,150.0,-525.0,375.0,-10.0,149.0,2025-11-26T20:00:00.000Z,Valparaiso,Southern Indiana,335,365,-1.0,keep,none,,-2.0,1,0,1,0,-10.0,-10.0,-10.0,-10.0
OVC,64.0,Southern Indiana,365,213530,MVC,56.0,Valparaiso,335,2026,regular,2025-11-26T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-9.5,149.5,-650.0,425.0,-9.5,149.5,2025-11-26T20:00:00.000Z,Valparaiso,Southern Indiana,335,365,-1.0,keep,none,,-2.0,1,0,1,0,-9.5,-9.5,-9.5,-9.5
NEC,103.0,Wagner,341,213531,MAAC,101.0,Manhattan,155,2026,regular,2025-11-26T22:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-3.5,145.0,-160.0,135.0,-3.0,146.5,2025-11-26T22:00:00.000Z,Manhattan,Wagner,155,341,-1.0,keep,none,,-2.0,1,0,1,0,-3.5,-3.5,-3.0,-3.0
NEC,103.0,Wagner,341,213531,MAAC,101.0,Manhattan,155,2026,regular,2025-11-26T22:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-3.5,144.5,-165.0,140.0,-3.5,147.5,2025-11-26T22:00:00.000Z,Manhattan,Wagner,155,341,-1.0,keep,none,,-2.0,1,0,1,0,-3.5,-3.5,-3.5,-3.5
SoCon,45.0,Samford,256,213532,WAC,89.0,Utah Valley,332,2026,regular,2025-11-26T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-7.0,148.0,-220.0,180.0,-5.0,154.0,2025-11-26T23:00:00.000Z,Utah Valley,Samford,332,256,-1.0,keep,none,,-2.0,1,0,1,0,-7.0,-7.0,-5.0,-5.0
SoCon,45.0,Samford,256,213532,WAC,89.0,Utah Valley,332,2026,regular,2025-11-26T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-8.5,148.5,-230.0,195.0,-5.5,153.5,2025-11-26T23:00:00.000Z,Utah Valley,Samford,332,256,-1.0,keep,none,,-2.0,1,0,1,0,-8.5,-8.5,-5.5,-5.5
Big Sky,71.0,Northern Colorado,207,213533,Mountain West,53.0,Air Force,2,2026,regular,2025-11-26T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,4.5,146.0,145.0,-170.0,4.0,144.5,2025-11-26T23:00:00.000Z,Air Force,Northern Colorado,2,207,1.0,keep,none,,2.0,1,0,1,0,4.5,4.5,4.0,4.0
Big Sky,71.0,Northern Colorado,207,213533,Mountain West,53.0,Air Force,2,2026,regular,2025-11-26T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,4.5,146.5,160.0,-190.0,3.5,144.5,2025-11-26T23:00:00.000Z,Air Force,Northern Colorado,2,207,1.0,keep,none,,2.0,1,0,1,0,4.5,4.5,3.5,3.5
CUSA,84.0,Sam Houston,255,213534,Big Sky,81.0,Idaho State,116,2026,regular,2025-11-26T23:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,2.0,142.5,130.0,-150.0,3.0,145.0,2025-11-26T23:30:00.000Z,Idaho State,Sam Houston,116,255,,keep,none,,0.0,0,0,0,0,2.0,2.0,3.0,3.0
CUSA,84.0,Sam Houston,255,213534,Big Sky,81.0,Idaho State,116,2026,regular,2025-11-26T23:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,1.5,142.5,120.0,-140.0,2.5,145.5,2025-11-26T23:30:00.000Z,Idaho State,Sam Houston,116,255,,keep,none,,0.0,0,0,0,0,1.5,1.5,2.5,2.5
ASUN,90.0,Lipscomb,143,213535,Sun Belt,67.0,Marshall,158,2026,regular,2025-11-26T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-8.0,156.0,-410.0,305.0,-7.0,155.0,2025-11-26T21:00:00.000Z,Marshall,Lipscomb,158,143,-1.0,keep,none,,-2.0,1,0,1,0,-8.0,-8.0,-7.0,-7.0
ASUN,90.0,Lipscomb,143,213535,Sun Belt,67.0,Marshall,158,2026,regular,2025-11-26T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-7.5,157.5,-290.0,240.0,-6.5,154.5,2025-11-26T21:00:00.000Z,Marshall,Lipscomb,158,143,-1.0,keep,none,,-2.0,1,0,1,0,-7.5,-7.5,-6.5,-6.5
WCC,53.0,Pepperdine,228,213536,Mountain West,76.0,Fresno State,92,2026,regular,2025-11-27T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-2.5,150.5,-130.0,110.0,-1.5,149.5,2025-11-27T00:00:00.000Z,Fresno State,Pepperdine,92,228,,keep,none,,0.0,0,0,0,0,-2.5,-2.5,-1.5,-1.5
Big West,73.0,Long Beach State,145,213537,WCC,93.0,Portland,230,2026,regular,2025-11-27T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-5.5,149.0,-185.0,160.0,-4.5,149.0,2025-11-27T03:00:00.000Z,Portland,Long Beach State,230,145,-1.0,keep,none,,-2.0,1,0,1,0,-5.5,-5.5,-4.5,-4.5
Big West,73.0,Long Beach State,145,213537,WCC,93.0,Portland,230,2026,regular,2025-11-27T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-5.5,148.5,-200.0,170.0,-4.5,149.5,2025-11-27T03:00:00.000Z,Portland,Long Beach State,230,145,-1.0,keep,none,,-2.0,1,0,1,0,-5.5,-5.5,-4.5,-4.5
CUSA,102.0,Kennesaw State,133,213538,ASUN,100.0,Florida Gulf Coast,88,2026,regular,2025-11-27T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-1.0,160.0,-150.0,130.0,-3.0,163.5,2025-11-27T00:00:00.000Z,Florida Gulf Coast,Kennesaw State,88,133,,keep,none,,0.0,0,0,0,0,-1.0,-1.0,-3.0,-3.0
CUSA,102.0,Kennesaw State,133,213538,ASUN,100.0,Florida Gulf Coast,88,2026,regular,2025-11-27T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-1.5,160.5,-155.0,135.0,-2.5,163.5,2025-11-27T00:00:00.000Z,Florida Gulf Coast,Kennesaw State,88,133,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,-2.5,-2.5
WCC,70.0,Saint Mary's,253,213539,American,65.0,Wichita State,352,2026,regular,2025-11-27T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,9.5,140.5,320.0,-425.0,8.5,139.5,2025-11-27T01:00:00.000Z,Wichita State,Saint Mary's,352,253,1.0,keep,none,,1.0,0,0,0,0,9.5,9.5,8.5,8.5
OVC,72.0,Southeast Missouri State,272,213540,Big Sky,79.0,Northern Arizona,206,2026,regular,2025-11-27T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-2.5,153.5,-115.0,-105.0,-1.5,153.5,2025-11-27T01:00:00.000Z,Northern Arizona,Southeast Missouri State,206,272,,keep,none,,0.0,0,0,0,0,-2.5,-2.5,-1.5,-1.5
Big Sky,78.0,Idaho,117,213541,Big West,64.0,Cal State Northridge,38,2026,regular,2025-11-27T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-2.0,159.5,-110.0,-110.0,1.0,160.0,2025-11-27T02:00:00.000Z,Cal State Northridge,Idaho,38,117,,keep,none,,0.0,0,0,0,0,-2.0,-2.0,1.0,1.0
Big Sky,78.0,Idaho,117,213541,Big West,64.0,Cal State Northridge,38,2026,regular,2025-11-27T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-1.5,159.5,-110.0,-110.0,,159.5,2025-11-27T02:00:00.000Z,Cal State Northridge,Idaho,38,117,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,,
Mountain West,66.0,Nevada,189,213542,Big Ten,83.0,Washington,343,2026,regular,2025-11-27T21:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,3.5,144.5,190.0,-230.0,5.5,148.5,2025-11-27T21:30:00.000Z,Washington,Nevada,343,189,1.0,keep,none,,2.0,1,0,1,0,3.5,3.5,5.5,5.5
Mountain West,66.0,Nevada,189,213542,Big Ten,83.0,Washington,343,2026,regular,2025-11-27T21:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,3.5,145.5,200.0,-240.0,5.5,148.5,2025-11-27T21:30:00.000Z,Washington,Nevada,343,189,1.0,keep,none,,2.0,1,0,1,0,3.5,3.5,5.5,5.5
WCC,69.0,San Francisco,259,213543,Big 12,79.0,Colorado,56,2026,regular,2025-11-27T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,1.0,150.5,100.0,-120.0,1.0,155.5,2025-11-27T19:00:00.000Z,Colorado,San Francisco,56,259,,keep,none,,0.0,0,0,0,0,1.0,1.0,1.0,1.0
WCC,69.0,San Francisco,259,213543,Big 12,79.0,Colorado,56,2026,regular,2025-11-27T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,1.5,150.5,,-120.0,1.5,152.5,2025-11-27T19:00:00.000Z,Colorado,San Francisco,56,259,,keep,none,,0.0,0,0,0,0,1.5,1.5,1.5,1.5
Big East,83.0,Providence,235,213544,Big Ten,104.0,Wisconsin,355,2026,regular,2025-11-27T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,6.5,167.0,220.0,-270.0,6.0,167.0,2025-11-27T23:00:00.000Z,Wisconsin,Providence,355,235,1.0,keep,none,,0.0,0,1,0,1,6.5,6.5,6.0,6.0
Big East,83.0,Providence,235,213544,Big Ten,104.0,Wisconsin,355,2026,regular,2025-11-27T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-6.5,166.5,250.0,-300.0,6.5,165.5,2025-11-27T23:00:00.000Z,Wisconsin,Providence,355,235,-1.0,exclude,high,strong_moneyline_conflict,0.0,0,1,0,1,-6.5,-6.5,6.5,6.5
CAA,74.0,North Carolina A&T,198,213545,A-10,90.0,Davidson,63,2026,regular,2025-11-28T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-13.5,145.5,-1500.0,775.0,-14.5,148.5,2025-11-28T21:00:00.000Z,Davidson,North Carolina A&T,63,198,-1.0,keep,none,,-2.0,1,0,1,0,-13.5,-13.5,-14.5,-14.5
CAA,74.0,North Carolina A&T,198,213545,A-10,90.0,Davidson,63,2026,regular,2025-11-28T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-13.5,145.5,-1800.0,900.0,-14.5,148.5,2025-11-28T21:00:00.000Z,Davidson,North Carolina A&T,63,198,-1.0,keep,none,,-2.0,1,0,1,0,-13.5,-13.5,-14.5,-14.5
Horizon,59.0,Cleveland State,53,213546,SEC,86.0,Missouri,177,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-29.5,170.0,,,-29.5,171.0,2025-11-28T19:00:00.000Z,Missouri,Cleveland State,177,53,-1.0,keep,none,,-2.0,1,0,1,0,-29.5,-29.5,-29.5,-29.5
Horizon,59.0,Cleveland State,53,213546,SEC,86.0,Missouri,177,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-30.5,170.5,,,-29.5,170.5,2025-11-28T19:00:00.000Z,Missouri,Cleveland State,177,53,-1.0,keep,none,,-2.0,1,0,1,0,-30.5,-30.5,-29.5,-29.5
SWAC,56.0,Alabama A&M,4,213547,ACC,92.0,Clemson,52,2026,regular,2025-11-29T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-26.5,140.5,,,-28.0,141.0,2025-11-29T00:00:00.000Z,Clemson,Alabama A&M,52,4,-1.0,keep,none,,-2.0,1,0,1,0,-26.5,-26.5,-28.0,-28.0
SWAC,56.0,Alabama A&M,4,213547,ACC,92.0,Clemson,52,2026,regular,2025-11-29T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-27.5,140.5,,,-28.5,140.5,2025-11-29T00:00:00.000Z,Clemson,Alabama A&M,52,4,-1.0,keep,none,,-2.0,1,0,1,0,-27.5,-27.5,-28.5,-28.5
Southland,72.0,Nicholls,195,213549,American,82.0,Tulane,303,2026,regular,2025-11-28T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-8.5,148.5,-490.0,355.0,-9.5,151.0,2025-11-28T20:00:00.000Z,Tulane,Nicholls,303,195,-1.0,keep,none,,-2.0,1,0,1,0,-8.5,-8.5,-9.5,-9.5
Southland,72.0,Nicholls,195,213549,American,82.0,Tulane,303,2026,regular,2025-11-28T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-8.5,148.5,-600.0,400.0,-9.5,150.5,2025-11-28T20:00:00.000Z,Tulane,Nicholls,303,195,-1.0,keep,none,,-2.0,1,0,1,0,-8.5,-8.5,-9.5,-9.5
SEC,95.0,Texas A&M,293,213550,ACC,59.0,Florida State,90,2026,regular,2025-11-28T22:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-1.5,175.0,-120.0,100.0,-1.5,167.0,2025-11-28T22:00:00.000Z,Florida State,Texas A&M,90,293,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,-1.5,-1.5
SEC,95.0,Texas A&M,293,213550,ACC,59.0,Florida State,90,2026,regular,2025-11-28T22:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-1.5,174.5,-125.0,105.0,-1.5,167.5,2025-11-28T22:00:00.000Z,Florida State,Texas A&M,90,293,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,-1.5,-1.5
Summit,55.0,North Dakota,201,213551,Big West,92.0,Hawai'i,108,2026,regular,2025-11-29T04:59:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-18.0,150.0,-2000.0,950.0,-17.5,148.5,2025-11-29T04:59:00.000Z,Hawai'i,North Dakota,108,201,-1.0,keep,none,,-2.0,1,0,1,0,-18.0,-18.0,-17.5,-17.5
Summit,55.0,North Dakota,201,213551,Big West,92.0,Hawai'i,108,2026,regular,2025-11-29T04:59:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-18.5,149.5,-4000.0,1300.0,-16.5,147.5,2025-11-29T04:59:00.000Z,Hawai'i,North Dakota,108,201,-1.0,keep,none,,-2.0,1,0,1,0,-18.5,-18.5,-16.5,-16.5
Southland,76.0,SE Louisiana,246,213552,Big South,68.0,Gardner-Webb,94,2026,regular,2025-11-28T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,6.0,142.0,205.0,-245.0,8.5,140.5,2025-11-28T17:00:00.000Z,Gardner-Webb,SE Louisiana,94,246,1.0,keep,none,,2.0,1,0,1,0,6.0,6.0,8.5,8.5
Southland,76.0,SE Louisiana,246,213552,Big South,68.0,Gardner-Webb,94,2026,regular,2025-11-28T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,7.5,141.5,340.0,-450.0,7.5,142.5,2025-11-28T17:00:00.000Z,Gardner-Webb,SE Louisiana,94,246,1.0,keep,none,,2.0,1,0,1,0,7.5,7.5,7.5,7.5
WAC,54.0,Southern Utah,276,213553,Horizon,61.0,Robert Morris,244,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-9.0,152.5,-575.0,400.0,-10.0,151.5,2025-11-28T19:00:00.000Z,Robert Morris,Southern Utah,244,276,-1.0,keep,none,,-2.0,1,0,1,0,-9.0,-9.0,-10.0,-10.0
WAC,54.0,Southern Utah,276,213553,Horizon,61.0,Robert Morris,244,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-9.5,152.5,-500.0,360.0,-9.5,151.5,2025-11-28T19:00:00.000Z,Robert Morris,Southern Utah,244,276,-1.0,keep,none,,-2.0,1,0,1,0,-9.5,-9.5,-9.5,-9.5
SEC,75.0,Oklahoma,217,213554,Big East,74.0,Marquette,157,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,1.5,162.5,105.0,-125.0,-1.0,161.5,2025-11-28T19:00:00.000Z,Marquette,Oklahoma,157,217,,keep,none,,0.0,0,0,0,0,1.5,1.5,-1.0,-1.0
SEC,75.0,Oklahoma,217,213554,Big East,74.0,Marquette,157,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,1.5,163.5,115.0,-135.0,2.5,161.5,2025-11-28T19:00:00.000Z,Marquette,Oklahoma,157,217,,keep,none,,0.0,0,0,0,0,1.5,1.5,2.5,2.5
OVC,62.0,Eastern Illinois,77,213555,Big Ten,109.0,Purdue,236,2026,regular,2025-11-28T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-40.0,141.5,,,-40.0,141.5,2025-11-28T17:00:00.000Z,Purdue,Eastern Illinois,236,77,-1.0,keep,none,,-2.0,1,0,1,0,-40.0,-40.0,-40.0,-40.0
OVC,62.0,Eastern Illinois,77,213555,Big Ten,109.0,Purdue,236,2026,regular,2025-11-28T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-40.5,141.5,,,-40.5,141.5,2025-11-28T17:00:00.000Z,Purdue,Eastern Illinois,236,77,-1.0,keep,none,,-2.0,1,0,1,0,-40.5,-40.5,-40.5,-40.5
Big South,62.0,Charleston Southern,47,213556,SEC,74.0,South Carolina,266,2026,regular,2025-11-28T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-16.5,149.5,,,-18.0,150.5,2025-11-28T21:00:00.000Z,South Carolina,Charleston Southern,266,47,-1.0,keep,none,,-2.0,1,0,1,0,-16.5,-16.5,-18.0,-18.0
Big South,62.0,Charleston Southern,47,213556,SEC,74.0,South Carolina,266,2026,regular,2025-11-28T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-17.5,150.5,-5000.0,1500.0,-18.5,,2025-11-28T21:00:00.000Z,South Carolina,Charleston Southern,266,47,-1.0,keep,none,,-2.0,1,0,1,0,-17.5,-17.5,-18.5,-18.5
Horizon,69.0,Wright State,357,213557,Big East,94.0,Butler,34,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-14.5,150.5,-1900.0,900.0,-14.0,152.5,2025-11-28T19:00:00.000Z,Butler,Wright State,34,357,-1.0,keep,none,,-2.0,1,0,1,0,-14.5,-14.5,-14.0,-14.0
Horizon,69.0,Wright State,357,213557,Big East,94.0,Butler,34,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-14.5,150.5,-1600.0,800.0,-14.5,152.5,2025-11-28T19:00:00.000Z,Butler,Wright State,34,357,-1.0,keep,none,,-2.0,1,0,1,0,-14.5,-14.5,-14.5,-14.5
